SK_ID_CURR,TARGET
102459,0.0828116577315031
102465,0.051179240816578986
102470,0.1325839973594229
102471,0.02743482565556621
102475,0.031390692909942355
102476,0.17223160808871935
102506,0.052296890136703196
102509,0.022086621768261254
102519,0.013936333231131285
102522,0.04842741958457761
102545,0.053568767329644155
102549,0.022668761252760017
102562,0.006203077708648206
102563,0.011285906167611525
102568,0.08929846362117745
102582,0.053125707434156996
102592,0.01370075430259508
102597,0.05581404606840405
102605,0.021820035001782315
102614,0.018709468930686646
102617,0.16084971162093797
102634,0.03203599609224367
102652,0.028104806030982143
102655,0.007068731197892649
102671,0.08613735204912366
102694,0.2560280914234269
102701,0.03042453390927875
102703,0.0053920311811501125
102704,0.008308334669594433
102713,0.004485116248267343
102720,0.11323545349085981
102731,0.01651310125142333
102733,0.023067926587804603
102749,0.019000537205903847
102755,0.0597252661945212
102763,0.00534691100029955
102770,0.057547100898889585
102772,0.0451367853205208
102799,0.130514027600437
102838,0.011684220293880195
102854,0.011842584179952648
102862,0.2889679453967785
102863,0.01860937456000788
102867,0.006362693556470643
102868,0.008839133662439722
102878,0.10994619613586074
102887,0.03355628013606673
102898,0.2877886945123634
102904,0.13232917849667464
102912,0.046767902327080585
102919,0.04015656732598159
102927,0.03931711233293077
102932,0.06737111313164992
102933,0.05917570932762957
102935,0.013532585580729586
102958,0.058294192359614035
102969,0.2864639487026236
102971,0.021641771017030412
102975,0.0517202911250195
102979,0.04393633466374862
102982,0.008439151048778563
102987,0.441418124884179
102989,0.0581837023063102
102995,0.048889186210367835
102996,0.011557545239214317
103000,0.02279093856572137
103001,0.07398849334181656
103004,0.018817349016677996
103010,0.01301224685516271
103025,0.24058922736049693
103029,0.02168718800079166
103046,0.06212549677868222
103056,0.02079920723891742
103062,0.06354074721837549
103078,0.014462392049185448
103083,0.014779623857687569
103092,0.04002816365033202
103096,0.052759288274931065
103097,0.05736185942356101
103102,0.2914771878726481
103112,0.04562045346442849
103132,0.030651484909426544
103144,0.04195475067303209
103145,0.06160758538096797
103146,0.013649799240456686
103147,0.07714057822001649
103158,0.036491309580873106
103171,0.06312599807928168
103173,0.025525337482988568
103184,0.011845070604232701
103195,0.13456959945733904
103196,0.06390046294902059
103206,0.016218194798201958
103230,0.17905020810456285
103231,0.11668960531584956
103232,0.025617696552413468
103239,0.1555317516450894
103240,0.15312227425274177
103243,0.01059270372076959
103252,0.1101739628490964
103258,0.03681706852864571
103259,0.10489927930378541
103279,0.015001560894653241
103280,0.005940900983214577
103286,0.044982698898679715
103287,0.4454375751733829
103290,0.014923332508607737
103298,0.03255646828074904
103315,0.004425108212528909
103319,0.01891572913288821
103334,0.23411542443390893
103336,0.02435124414096382
103345,0.027459783150711542
103368,0.027113296309056886
103371,0.194503904776621
103377,0.006830635008951851
103398,0.01115193802145146
103404,0.09520776992898522
103408,0.2007256941123527
103410,0.04386578181329068
103418,0.024798867058282513
103420,0.13078773609838126
103432,0.07619623249211623
103433,0.009965283225814235
103436,0.007585104814817711
103440,0.016914385292981424
103453,0.029847678689258153
103459,0.03650657157013411
103460,0.04969227450155497
103461,0.011055455730567293
103462,0.02806280262337326
103473,0.126094103123614
103474,0.007959463324741952
103475,0.12643124617456442
103478,0.10769068661040403
103480,0.08478192565125584
103484,0.024966069734721187
103494,0.14698575540201964
103513,0.027476671342075577
103515,0.1871349684491826
103516,0.15139529771507687
103525,0.07676092397092908
103541,0.2990746580986788
103544,0.006471291949395864
103562,0.3625310272395179
103570,0.29994543604942503
103572,0.08861135495540315
103574,0.013833384035726225
103575,0.022761596552891384
103591,0.17929491860191935
103594,0.009182929125325492
103609,0.08783744411884524
103613,0.195308785631214
103614,0.037751948313056526
103615,0.03298310642934031
103624,0.054936037432251894
103625,0.19101553589298487
103628,0.3254692796962454
103629,0.00784441415324371
103647,0.05594797580414372
103648,0.08334676504205174
103651,0.031119960944303776
103658,0.015246308666548655
103668,0.17155748656949418
103669,0.06868215367124278
103676,0.03283411058315837
103682,0.026154284886638512
103683,0.09176343213040158
103689,0.017345305359663013
103725,0.05231532051907292
103733,0.11327091653204477
103744,0.030081394677610566
103762,0.20686249692105055
103771,0.5060858870760301
103773,0.006117199083667112
103783,0.0600801804310303
103784,0.08844908872596258
103808,0.017144176892705264
103812,0.05505552579918567
103813,0.15539168653039137
103814,0.053647801119312014
103818,0.09981904147822485
103824,0.011876758078207277
103828,0.007585361932945793
103830,0.34536964344249876
103840,0.012890696268531301
103842,0.16145110290081102
103847,0.11073036960039108
103848,0.17691008297334831
103851,0.027400337737087672
103854,0.06899879118895944
103857,0.12484095456748433
103861,0.021167864030626732
103862,0.025932132312523008
103865,0.037921506987223935
103870,0.008896544377810919
103876,0.023190285892299108
103891,0.33093467745032396
103908,0.06529056190394976
103914,0.12135029988032267
103918,0.08041580880618458
103940,0.015915841051315452
103963,0.14733711276206132
103966,0.02765166375215788
103971,0.11872943594824883
103980,0.10229951957430744
103984,0.05275327312111129
103985,0.03437354833578507
103998,0.3062742329521113
104019,0.013596740302719932
104026,0.013851956630845253
104035,0.1257214390155867
104044,0.053832850642619404
104045,0.047505974263304954
104047,0.13515579175855771
104051,0.017614869767462488
104058,0.04132068690814476
104063,0.01619945388868678
104066,0.2935446305637405
104087,0.01963606044978681
104089,0.05840165631046826
104095,0.05499989689047252
104098,0.10016165591505377
104104,0.023633114377335195
104110,0.27776321751204636
104120,0.025965269978508405
104122,0.030109727518932553
104131,0.027124890734517397
104132,0.08696687946718117
104135,0.020659979420991965
104136,0.022078148306892486
104149,0.11590342742857124
104150,0.0319489872117911
104156,0.37948730719117274
104165,0.11681976953507411
104175,0.03517299304681296
104179,0.09776763802180476
104184,0.08754734069310277
104206,0.040842824635343576
104216,0.362785216764223
104230,0.2123019120691081
104257,0.02365590254167141
104272,0.03555073432870074
104273,0.04529356695591111
104278,0.027497395986988055
104294,0.0903019458090754
104295,0.03254034609561179
104297,0.04307570620379509
104298,0.055573688788090624
104308,0.028448745271199758
104318,0.016623337740796638
104319,0.1541788643033541
104320,0.0785777434091104
104327,0.13159180185765387
104334,0.05179412089860212
104344,0.020792344622449232
104350,0.017464668087126784
104351,0.12664317386131083
104354,0.041533608806047034
104369,0.04812285252588753
104376,0.13542358254997097
104381,0.04987567746429038
104384,0.05412946538092568
104391,0.014253580276640481
104394,0.033204652595089375
104398,0.20648592833117077
104402,0.013071218992996991
104408,0.0932504147193706
104409,0.01406080303296535
104410,0.6210631514633147
104412,0.06316572149521626
104417,0.05029993667785642
104424,0.04968701113434229
104426,0.015182270786019702
104435,0.027155493567764345
104445,0.020036763387916802
104458,0.014495441905918957
104460,0.025502311849083054
104466,0.010715508603727445
104472,0.1436845906648324
104473,0.058271845649608044
104479,0.011601019046990773
104480,0.02037714217048389
104482,0.02902598339562265
104499,0.01479749604668001
104501,0.01111893747682103
104502,0.014327283616406812
104506,0.05540244271077853
104510,0.004322913113839865
104512,0.06873881349775053
104520,0.22140701802491103
104528,0.06872311027398338
104529,0.009382242484441847
104541,0.036075456275450855
104578,0.020272055637349747
104584,0.07023003048041275
104588,0.06295775461616726
104602,0.1543013471837472
104610,0.013517359817678983
104611,0.24612448552227945
104618,0.043414421535998796
104620,0.06172092235118891
104622,0.010722097716370326
104624,0.03707109802725066
104625,0.08919101208447126
104634,0.07954970281855211
104639,0.10208483453398659
104646,0.009916744649276813
104647,0.05521342366446343
104652,0.024219542752645866
104670,0.03177288316727696
104677,0.011600483298994869
104685,0.06291438349646737
104691,0.027355702352473237
104696,0.1389448292213293
104699,0.01728891281998056
104712,0.12340265279591033
104714,0.019429853764074564
104717,0.05218836817296196
104718,0.023624404801857797
104740,0.0565735068357278
104741,0.041791243607595195
104743,0.006205495872507551
104744,0.030685325944284372
104747,0.038206588042419685
104767,0.025013945251233023
104772,0.10513231932330112
104776,0.24037607803289635
104779,0.029715538587772004
104814,0.015341017836885042
104815,0.03333923107770825
104830,0.036282279407762325
104831,0.06492344907298087
104833,0.045392368505218675
104839,0.019230931905823666
104840,0.022520823265343794
104860,0.10862813901783391
104861,0.015710349163848836
104866,0.05483978737062463
104870,0.008713633694953805
104877,0.08969010122659442
104878,0.0057453116538975935
104879,0.018167191470470623
104880,0.15047209166923822
104899,0.009916317681042517
104906,0.04308597790807602
104907,0.050311510605792774
104913,0.12483528855610837
104916,0.04232860484841702
104921,0.05507523846721464
104930,0.06396166099498442
104931,0.3556811711215942
104936,0.03187892790438229
104937,0.02902034381050539
104942,0.010983846929182245
104943,0.06450830908327117
104969,0.046940355277976534
104972,0.16815698014224914
104988,0.1034143315301696
105013,0.010405264596499259
105015,0.0207180472829651
105019,0.052463059743933144
105027,0.07499528995346519
105030,0.06866753796435543
105035,0.3012313850926103
105041,0.011640035429452389
105051,0.27131489874452835
105056,0.02838922459905835
105067,0.4243356608717467
105071,0.04471261712112252
105072,0.019954594174506783
105074,0.12792701258288544
105091,0.04176206041029748
105101,0.018093674088991266
105103,0.04791844291984799
105134,0.049449845233784095
105139,0.012915661579332976
105142,0.08499366647314795
105146,0.10382453795624552
105163,0.09741566828573472
105168,0.029437854278190838
105172,0.012143614073711808
105176,0.2474691680070305
105195,0.062405054912848285
105196,0.174368988247608
105197,0.020649403347599418
105203,0.062035817678039736
105223,0.06622785708149145
105227,0.23627013398521635
105228,0.008212502367708499
105230,0.09964633057182035
105231,0.22015291570825918
105239,0.01187065915020654
105242,0.1725795425631221
105244,0.035711142175458954
105245,0.029538861884127812
105248,0.014907951753834862
105249,0.021060122388241988
105266,0.15954558078592823
105271,0.2739471696225803
105276,0.05345801786812231
105282,0.030272985714789962
105292,0.0549391178091314
105297,0.010354702137878001
105332,0.06065909032574119
105333,0.012944370758592474
105343,0.036498720333734545
105344,0.04954258155241778
105345,0.11763372061142922
105357,0.034224746214852775
105359,0.07489516414899285
105366,0.04790770226829147
105367,0.02204974800200622
105370,0.0059095412479073135
105377,0.05479755659919875
105390,0.026667100014496143
105399,0.007451710126159316
105403,0.14426078785681573
105404,0.0369809699282881
105414,0.008382577163170375
105417,0.07463809319721049
105425,0.1133738228382408
105452,0.18561565949087042
105454,0.12602199120974783
105456,0.06998001984999343
105470,0.03125940987127887
105471,0.041813794994628846
105483,0.14524570933133985
105493,0.33202854269952237
105508,0.053583951279276544
105514,0.08014428174123929
105515,0.010004060412761582
105528,0.14685586476209048
105529,0.027393663642864864
105531,0.02457242284989508
105532,0.03776995227388351
105558,0.021135429808611272
105574,0.008188396646242685
105578,0.006370338743165971
105584,0.3703025880177457
105595,0.046854907640295464
105617,0.11832228278584542
105618,0.046230628207445446
105621,0.027627463653057426
105625,0.02693637997282499
105629,0.048110276060782504
105630,0.008340228299602563
105634,0.018306814008300462
105635,0.013063599372041709
105641,0.09551808033105386
105647,0.06620247662055297
105648,0.04965220706207909
105655,0.05182312294423541
105657,0.01349426614195507
105672,0.1329385748078348
105678,0.13953210705139873
105682,0.08212834032980426
105691,0.036583314570108216
105692,0.026510468316591252
105706,0.021733274723742684
105712,0.02862087670868515
105720,0.020306957620640574
105734,0.010941921526601579
105735,0.029661594261046496
105736,0.1706125420777143
105737,0.011103015189251633
105738,0.11599252235592186
105740,0.1397083175630134
105744,0.024569349883448263
105747,0.035211142353890675
105749,0.07703040255427755
105754,0.036212863325847805
105758,0.03230401326662693
105760,0.032961393462733926
105767,0.16976883615365573
105784,0.07438152332599474
105791,0.009078146679351036
105802,0.3435847583133644
105807,0.15979253530726714
105809,0.06265627411061594
105816,0.11364700385229347
105817,0.012155254019062148
105824,0.08147461234201844
105832,0.035896964282440526
105856,0.01731921527717644
105865,0.023487609698820917
105899,0.26828263953610787
105906,0.019175180131147357
105916,0.06547015171149495
105923,0.06530883203949647
105937,0.11755814666672887
105965,0.025927943860196187
105966,0.06792382332114805
105968,0.033545553571712995
105973,0.04421000288314413
105976,0.16311455469494532
105978,0.14123019010423715
105979,0.020408987752011505
105991,0.1265963859536564
105998,0.07507824113230996
105999,0.016413068145613555
106000,0.1205816266509275
106001,0.027913744621427504
106010,0.18938274691251616
106011,0.019960562264950556
106013,0.08558924135749744
106015,0.015241399555318034
106026,0.01416694417430322
106032,0.009513022011635818
106035,0.1777853170374992
106040,0.021439898326413343
106041,0.2215986229148848
106044,0.015404178990894888
106053,0.13932613389613438
106054,0.008123594971922617
106065,0.09792053430400262
106081,0.020145955434250587
106083,0.08224207324004892
106087,0.019519508977607087
106090,0.06653328837040337
106101,0.020677170843973792
106102,0.0591454601252498
106109,0.04613098158650397
106116,0.07615040535491359
106150,0.008232313646570887
106155,0.06286880748883018
106166,0.013981391044651795
106176,0.1040058464159059
106189,0.016185468411100665
106199,0.11644123127674857
106205,0.11528157357481626
106206,0.09413894834255875
106211,0.014223243341729336
106214,0.05652868483037069
106216,0.022150611347691626
106217,0.026025908318072985
106225,0.021358750507722107
106249,0.018365947879474622
106256,0.06398266749616495
106258,0.024759323016881107
106261,0.03823678679762117
106262,0.07712167309343913
106264,0.0170562407124133
106271,0.02857459531235028
106276,0.013331275129981356
106277,0.1011211970348443
106286,0.04113744880222526
106293,0.027698363473777632
106295,0.02544094236285699
106296,0.017398480947851732
106297,0.06624049101498378
106298,0.05722570098882525
106311,0.024211317094214167
106314,0.014133677761112271
106320,0.03010482944771001
106334,0.050447948175904325
106346,0.05501388134939482
106347,0.02861233854274325
106349,0.08020169336448522
106354,0.07537988207119181
106360,0.008597328570268544
106373,0.09133681637272426
106377,0.0232539245303
106386,0.13829048268498884
106387,0.05511025458838476
106391,0.026297313712877933
106401,0.31508040551680183
106411,0.05509439041835054
106413,0.381664702466868
106426,0.22386387906477967
106427,0.1372780665201353
106428,0.06721756234953412
106434,0.0740638757283301
106438,0.013438140235992008
106440,0.01099721172513782
106441,0.02097732205644944
106452,0.10169092333674873
106453,0.0757469814178043
106454,0.05354486312561127
106457,0.10920261260454389
106484,0.013637727713286828
106488,0.112267024103234
106491,0.20507417209711315
106514,0.07968481690209175
106527,0.06347090401116585
106528,0.022353417161380267
106529,0.010805503444213447
106534,0.2630765494880454
106550,0.2393534509053513
106577,0.024861236458008328
106585,0.09180854591608789
106590,0.0037034660737697385
106607,0.05345738603400517
106610,0.06697404848226848
106611,0.040209805572553284
106612,0.11467841249033159
106624,0.017146725775511178
106631,0.008550460729798839
106647,0.3161911221475312
106660,0.10430772261370447
106674,0.019792546965884013
106687,0.011561747132040143
106712,0.031377463907679225
106713,0.034140971958953645
106717,0.039880853987860426
106720,0.08484528176472562
106721,0.10074423716834566
106724,0.12183850691813174
106735,0.05717521761541015
106739,0.04100647737543706
106740,0.03396625002862764
106754,0.07620606893041848
106760,0.3851631372819273
106761,0.04602881324374121
106784,0.13860857000783128
106787,0.0978680502114944
106797,0.00872236917713807
106798,0.06864294550464493
106802,0.17894426435578917
106803,0.029709655735290857
106804,0.23233057443968724
106805,0.010494668583213353
106810,0.10528622906223721
106812,0.16363581824455112
106813,0.06573180367094664
106817,0.048445510316502766
106822,0.05510380348597067
106823,0.029347179880458676
106827,0.011041694857334925
106841,0.04512235416239438
106851,0.10571582677438998
106852,0.07752453803779448
106853,0.17790485667711353
106854,0.5005890828556651
106861,0.04017235432614001
106873,0.034765152819226916
106877,0.026204549888884175
106878,0.011130455861060715
106881,0.08050418210240211
106900,0.023295658566520806
106906,0.026084004264760652
106907,0.06780487460705216
106914,0.15507421660981693
106916,0.10099777787881181
106924,0.00849391429168097
106931,0.023657325596826796
106936,0.08877584722410703
106937,0.08752869431169401
106938,0.01710676390434109
106939,0.031897317951297105
106943,0.04089626548392962
106944,0.11703509185042213
106967,0.08614344879362039
106980,0.011397251237294594
106986,0.06432569321549761
106987,0.00997090273326543
106990,0.009966703655872669
107013,0.010784916076729047
107023,0.08637944352370672
107033,0.017247479116121678
107037,0.10309209033690982
107048,0.016947991708891733
107071,0.08949972284024096
107081,0.0073831612404484034
107113,0.06423824785856305
107130,0.01840374072101793
107131,0.01339976882060762
107145,0.05842481414581953
107156,0.090722874654056
107219,0.07661521470426819
107222,0.06108884496477611
107223,0.28396415470161784
107232,0.2858947384876326
107245,0.04092438728364559
107246,0.03576149709267987
107247,0.03235564258472103
107256,0.011234219682434753
107259,0.016751519439541604
107260,0.01244934553970427
107279,0.2172379590128491
107280,0.06468701974738364
107281,0.024909746253520375
107285,0.04499390114597597
107329,0.00795219696263637
107337,0.058897153535614866
107349,0.14545162407076886
107350,0.01725721759516727
107351,0.004827452873496982
107359,0.14186833366379112
107391,0.09685134123260751
107394,0.040413743988787505
107395,0.03980060005513118
107406,0.0294900281083468
107416,0.05247778197435094
107417,0.018297021920670366
107418,0.03139237228235625
107419,0.035170159509623905
107444,0.00918394023176529
107445,0.030569735379405077
107446,0.09557809395144466
107460,0.13187364912364463
107470,0.09028071849742449
107475,0.04030884978788826
107520,0.021579995594845164
107526,0.1212822548099332
107527,0.014990792497374124
107530,0.009696365513470882
107532,0.06926543871345811
107534,0.06434282019451139
107535,0.022775343279985184
107554,0.1098779241467709
107556,0.0106419249195039
107559,0.15655541629361036
107561,0.0070005602387075115
107564,0.03565674818919015
107566,0.020915860045040785
107571,0.05536737232815511
107590,0.2477858786780319
107602,0.13787106805958751
107625,0.06361106491946912
107626,0.4083925643085157
107635,0.009680797174387386
107636,0.07463487327086207
107645,0.03454074761303683
107652,0.21741256227122635
107655,0.03711279129800477
107668,0.05079907820827142
107670,0.04524045638622652
107677,0.011438785432573522
107680,0.3302926097797116
107683,0.18110806588389933
107684,0.014194315169145953
107691,0.03290422428623907
107692,0.06615053392139314
107703,0.03579595625978206
107709,0.05949770462213548
107710,0.09013601847648227
107721,0.06564755357735835
107725,0.1505528238488025
107727,0.08919804415787576
107739,0.01141234264276329
107740,0.03361210054957692
107741,0.0415157990047309
107747,0.018479215642559055
107765,0.17031317267933177
107768,0.012733989913631737
107775,0.11907472837831104
107782,0.3370167707218415
107790,0.014434893149397034
107801,0.01703904235644564
107807,0.024396168577014543
107811,0.03582546631985721
107817,0.09169595618496076
107826,0.060693542393282646
107838,0.10063167968108967
107839,0.021532718206247598
107843,0.04928798573309236
107847,0.05414747744424342
107849,0.12843851112746069
107850,0.09061018731674136
107867,0.07072228582469256
107871,0.07117831493546056
107908,0.04652438467676433
107913,0.05028243312419926
107927,0.014267296353031887
107931,0.03361891158412797
107955,0.010976017482956468
107962,0.08752847570262319
107977,0.035782423045808295
107978,0.021173546539348335
107993,0.02032503540607008
108010,0.07790220044236483
108016,0.04815424808512706
108018,0.5666887776509678
108027,0.2969535408912826
108045,0.3447962688281642
108069,0.2472615155268889
108082,0.017800753754043653
108089,0.10689283361853685
108092,0.02117711795675767
108106,0.01935323043204027
108112,0.13767032861923909
108120,0.1847353597236195
108122,0.16648044720665361
108135,0.015195049582727351
108170,0.00902057926407803
108171,0.140061710689017
108177,0.009232388525514387
108180,0.14379219348287328
108183,0.028142969509170005
108184,0.018075563101889954
108185,0.04662409980924933
108192,0.11086112897517741
108195,0.15238355155350367
108196,0.19225868680441463
108218,0.01541478428125609
108219,0.09981684480428263
108243,0.0708339773444669
108249,0.021015502214746927
